Season,Seed,TeamID,Gender,SeedNum,Region
2012,W02,1326,M,2,W
2012,W03,1199,M,3,W
2012,W04,1458,M,4,W
2012,W05,1435,M,5,W
2012,W06,1153,M,6,W
2012,W07,1211,M,7,W
2012,W08,1243,M,8,W
2012,W09,1379,M,9,W
2012,W10,1452,M,10,W
2012,W11,1400,M,11,W
2012,W12,1217,M,12,W
2012,W13,1285,M,13,W
2012,W14,1382,M,14,W
2012,W15,1259,M,15,W
2012,W16,1421,M,16,W
2012,X01,1314,M,1,X
2012,X02,1242,M,2,X
2012,X03,1207,M,3,X
2012,X04,1276,M,4,X
2012,X05,1396,M,5,X
2012,X06,1361,M,6,X
2012,X07,1388,M,7,X
2012,X08,1166,M,8,X
2012,X09,1104,M,9,X
2012,X10,1345,M,10,X
2012,X11,1301,M,11,X
2012,X12a,1143,M,12,X
2012,X12b,1378,M,12,X
2012,X13,1325,M,13,X
2012,X14,1125,M,14,X
2012,X15,1178,M,15,X
2012,X16a,1249,M,16,X
2012,X16b,1436,M,16,X
2012,Y01,1246,M,1,Y
2012,Y02,1181,M,2,Y
2012,Y03,1124,M,3,Y
2012,Y04,1231,M,4,Y
2012,Y05,1455,M,5,Y
2012,Y06,1424,M,6,Y
2012,Y07,1323,M,7,Y
2012,Y08,1235,M,8,Y
2012,Y09,1163,M,9,Y
2012,Y10,1462,M,10,Y
2012,Y11,1160,M,11,Y
2012,Y12,1433,M,12,Y
2012,Y13,1308,M,13,Y
2012,Y14,1355,M,14,Y
2012,Y15,1250,M,15,Y
2012,Y16a,1290,M,16,Y
2012,Y16b,1443,M,16,Y
2012,Z01,1277,M,1,Z
2012,Z02,1281,M,2,Z
2012,Z03,1266,M,3,Z
2012,Z04,1257,M,4,Z
2012,Z05,1307,M,5,Z
2012,Z06,1293,M,6,Z
2012,Z07,1196,M,7,Z
2012,Z08,1272,M,8,Z
2012,Z09,1387,M,9,Z
2012,Z10,1438,M,10,Z
2012,Z11,1161,M,11,Z
2012,Z12,1253,M,12,Z
2012,Z13,1172,M,13,Z
2012,Z14a,1140,M,14,Z
2012,Z14b,1233,M,14,Z
2012,Z15,1313,M,15,Z
2012,Z16,1254,M,16,Z
2013,W01,1231,M,1,W
2013,W02,1274,M,2,W
2013,W03,1266,M,3,W
2013,W04,1393,M,4,W
2013,W05,1424,M,5,W
2013,W06,1139,M,6,W
2013,W07,1228,M,7,W
2013,W08,1301,M,8,W
2013,W09,1396,M,9,W
2013,W10,1160,M,10,W
2013,W11,1137,M,11,W
2013,W12,1143,M,12,W
2013,W13,1285,M,13,W
2013,W14,1172,M,14,W
2013,W15,1334,M,15,W
2013,W16a,1241,M,16,W
2013,W16b,1254,M,16,W
2013,X01,1242,M,1,X
2013,X02,1207,M,2,X
2013,X03,1196,M,3,X
2013,X04,1276,M,4,X
2013,X05,1433,M,5,X
2013,X06,1417,M,6,X
2013,X07,1361,M,7,X
2013,X08,1314,M,8,X
2013,X09,1437,M,9,X
2013,X10,1328,M,10,X
2013,X11,1278,M,11,X
2013,X12,1103,M,12,X
2013,X13,1355,M,13,X
2013,X14,1322,M,14,X
2013,X15,1195,M,15,X
2013,X16,1443,M,16,X
2013,Y01,1257,M,1,Y
2013,Y02,1181,M,2,Y
2013,Y03,1277,M,3,Y
2013,Y04,1387,M,4,Y
2013,Y05,1329,M,5,Y
2013,Y06,1272,M,6,Y
2013,Y07,1166,M,7,Y
2013,Y08,1161,M,8,Y
2013,Y09,1281,M,9,Y
2013,Y10,1153,M,10,Y
2013,Y11a,1292,M,11,Y
2013,Y11b,1388,M,11,Y
2013,Y12,1332,M,12,Y
2013,Y13,1308,M,13,Y
2013,Y14,1434,M,14,Y
2013,Y15,1107,M,15,Y
2013,Y16a,1251,M,16,Y
2013,Y16b,1299,M,16,Y
2013,Z01,1211,M,1,Z
2013,Z02,1326,M,2,Z
2013,Z03,1307,M,3,Z
2013,Z04,1243,M,4,Z
2013,Z05,1458,M,5,Z
2013,Z06,1112,M,6,Z
2013,Z07,1323,M,7,Z
2013,Z08,1338,M,8,Z
2013,Z09,1455,M,9,Z
2013,Z10,1235,M,10,Z
2013,Z11,1125,M,11,Z
2013,Z12,1279,M,12,Z
2013,Z13a,1129,M,13,Z
2013,Z13b,1247,M,13,Z
2013,Z14,1217,M,14,Z
2013,Z15,1233,M,15,Z
2013,Z16,1380,M,16,Z
2014,W01,1438,M,1,W
2014,W02,1437,M,2,W
2014,W03,1235,M,3,W
2014,W04,1277,M,4,W
2014,W05,1153,M,5,W
2014,W06,1314,M,6,W
2014,W07,1163,M,7,W
2014,W08,1272,M,8,W
2014,W09,1203,M,9,W
2014,W10,1386,M,10,W
2014,W11,1344,M,11,W
2014,W12,1217,M,12,W
2014,W13,1174,M,13,W
2014,W14,1300,M,14,W
2014,W15,1454,M,15,W
2014,W16,1157,M,16,W
2014,X01,1196,M,1,X
2014,X02,1242,M,2,X
2014,X03,1393,M,3,X
2014,X04,1417,M,4,X
2014,X05,1433,M,5,X
2014,X06,1326,M,6,X
2014,X07,1307,M,7,X
2014,X08,1160,M,8,X
2014,X09,1338,M,9,X
2014,X10,1390,M,10,X
2014,X11,1173,M,11,X
2014,X12,1372,M,12,X
2014,X13,1409,M,13,X
2014,X14,1444,M,14,X
2014,X15,1184,M,15,X
2014,X16a,1107,M,16,X
2014,X16b,1291,M,16,X
2014,Y01,1455,M,1,Y
2014,Y02,1276,M,2,Y
2014,Y03,1181,M,3,Y
2014,Y04,1257,M,4,Y
2014,Y05,1387,M,5,Y
2014,Y06,1269,M,6,Y
2014,Y07,1400,M,7,Y
2014,Y08,1246,M,8,Y
2014,Y09,1243,M,9,Y
2014,Y10,1113,M,10,Y
2014,Y11a,1234,M,11,Y
2014,Y11b,1397,M,11,Y
2014,Y12a,1301,M,12,Y
2014,Y12b,1462,M,12,Y
2014,Y13,1264,M,13,Y
2014,Y14,1273,M,14,Y
2014,Y15,1459,M,15,Y
2014,Y16a,1142,M,16,Y
2014,Y16b,1411,M,16,Y
2014,Z01,1112,M,1,Z
2014,Z02,1458,M,2,Z
2014,Z03,1166,M,3,Z
2014,Z04,1361,M,4,Z
2014,Z05,1328,M,5,Z
2014,Z06,1124,M,6,Z
2014,Z07,1332,M,7,Z
2014,Z08,1211,M,8,Z
2014,Z09,1329,M,9,Z
2014,Z10,1140,M,10,Z
2014,Z11,1304,M,11,Z
2014,Z12,1295,M,12,Z
2014,Z13,1308,M,13,Z
2014,Z14,1418,M,14,Z
2014,Z15,1110,M,15,Z
2014,Z16,1451,M,16,Z
2015,W01,1437,M,1,W
2015,W02,1438,M,2,W
2015,W03,1328,M,3,W
2015,W04,1257,M,4,W
2015,W05,1320,M,5,W
2015,W06,1344,M,6,W
2015,W07,1277,M,7,W
2015,W08,1301,M,8,W
2015,W09,1261,M,9,W
2015,W10,1208,M,10,W
2015,W11a,1129,M,11,W
2015,W11b,1173,M,11,W
2015,W12,1461,M,12,W
2015,W13,1414,M,13,W
2015,W14,1107,M,14,W
2015,W15,1125,M,15,W
2015,W16,1248,M,16,W
2015,X01,1181,M,1,X
2015,X02,1211,M,2,X
2015,X03,1235,M,3,X
2015,X04,1207,M,4,X
2015,X05,1428,M,5,X
2015,X06,1374,M,6,X
2015,X07,1234,M,7,X
2015,X08,1361,M,8,X
2015,X09,1385,M,9,X
2015,X10,1172,M,10,X
2015,X11,1417,M,11,X
2015,X12,1372,M,12,X
2015,X13,1186,M,13,X
2015,X14,1412,M,14,X
2015,X15,1295,M,15,X
2015,X16a,1316,M,16,X
2015,X16b,1352,M,16,X
2015,Y01,1246,M,1,Y
2015,Y02,1242,M,2,Y
2015,Y03,1323,M,3,Y
2015,Y04,1268,M,4,Y
2015,Y05,1452,M,5,Y
2015,Y06,1139,M,6,Y
2015,Y07,1455,M,7,Y
2015,Y08,1153,M,8,Y
2015,Y09,1345,M,9,Y
2015,Y10,1231,M,10,Y
2015,Y11,1400,M,11,Y
2015,Y12,1138,M,12,Y
2015,Y13,1434,M,13,Y
2015,Y14,1318,M,14,Y
2015,Y15,1308,M,15,Y
2015,Y16a,1214,M,16,Y
2015,Y16b,1264,M,16,Y
2015,Z01,1458,M,1,Z
2015,Z02,1112,M,2,Z
2015,Z03,1124,M,3,Z
2015,Z04,1314,M,4,Z
2015,Z05,1116,M,5,Z
2015,Z06,1462,M,6,Z
2015,Z07,1433,M,7,Z
2015,Z08,1332,M,8,Z
2015,Z09,1329,M,9,Z
2015,Z10,1326,M,10,Z
2015,Z11a,1140,M,11,Z
2015,Z11b,1279,M,11,Z
2015,Z12,1459,M,12,Z
2015,Z13,1217,M,13,Z
2015,Z14,1209,M,14,Z
2015,Z15,1411,M,15,Z
2015,Z16,1157,M,16,Z
2016,W01,1314,M,1,W
2016,W02,1462,M,2,W
2016,W03,1452,M,3,W
2016,W04,1246,M,4,W
2016,W05,1231,M,5,W
2016,W06,1323,M,6,W
2016,W07,1458,M,7,W
2016,W08,1425,M,8,W
2016,W09,1344,M,9,W
2016,W10,1338,M,10,W
2016,W11a,1276,M,11,W
2016,W11b,1409,M,11,W
2016,W12,1151,M,12,W
2016,W13,1392,M,13,W
2016,W14,1372,M,14,W
2016,W15,1451,M,15,W
2016,W16a,1192,M,16,W
2016,W16b,1195,M,16,W
2016,X01,1438,M,1,X
2016,X02,1277,M,2,X
2016,X03,1428,M,3,X
2016,X04,1235,M,4,X
2016,X05,1345,M,5,X
2016,X06,1371,M,6,X
2016,X07,1173,M,7,X
2016,X08,1403,M,8,X
2016,X09,1139,M,9,X
2016,X10,1393,M,10,X
2016,X11,1211,M,11,X
2016,X12,1114,M,12,X
2016,X13,1233,M,13,X
2016,X14,1201,M,14,X
2016,X15,1292,M,15,X
2016,X16,1214,M,16,X
2016,Y01,1242,M,1,Y
2016,Y02,1437,M,2,Y
2016,Y03,1274,M,3,Y
2016,Y04,1143,M,4,Y
2016,Y05,1268,M,5,Y
2016,Y06,1112,M,6,Y
2016,Y07,1234,M,7,Y
2016,Y08,1160,M,8,Y
2016,Y09,1163,M,9,Y
2016,Y10,1396,M,10,Y
2016,Y11a,1435,M,11,Y
2016,Y11b,1455,M,11,Y
2016,Y12,1355,M,12,Y
2016,Y13,1218,M,13,Y
2016,Y14,1138,M,14,Y
2016,Y15,1421,M,15,Y
2016,Y16,1122,M,16,Y
2016,Z01,1332,M,1,Z
2016,Z02,1328,M,2,Z
2016,Z03,1401,M,3,Z
2016,Z04,1181,M,4,Z
2016,Z05,1124,M,5,Z
2016,Z06,1400,M,6,Z
2016,Z07,1333,M,7,Z
2016,Z08,1386,M,8,Z
2016,Z09,1153,M,9,Z
2016,Z10,1433,M,10,Z
2016,Z11,1320,M,11,Z
2016,Z12,1463,M,12,Z
2016,Z13,1423,M,13,Z
2016,Z14,1453,M,14,Z
2016,Z15,1167,M,15,Z
2016,Z16a,1221,M,16,Z
2016,Z16b,1380,M,16,Z
2017,W01,1437,M,1,W
2017,W02,1181,M,2,W
2017,W03,1124,M,3,W
2017,W04,1196,M,4,W
2017,W05,1438,M,5,W
2017,W06,1374,M,6,W
2017,W07,1376,M,7,W
2017,W08,1458,M,8,W
2017,W09,1439,M,9,W
2017,W10,1266,M,10,W
2017,W11a,1344,M,11,W
2017,W11b,1425,M,11,W
2017,W12,1423,M,12,W
2017,W13,1190,M,13,W
2017,W14,1308,M,14,W
2017,W15,1407,M,15,W
2017,W16a,1291,M,16,W
2017,W16b,1309,M,16,W
2017,X01,1211,M,1,X
2017,X02,1112,M,2,X
2017,X03,1199,M,3,X
2017,X04,1452,M,4,X
2017,X05,1323,M,5,X
2017,X06,1268,M,6,X
2017,X07,1388,M,7,X
2017,X08,1321,M,8,X
2017,X09,1435,M,9,X
2017,X10,1433,M,10,X
2017,X11,1462,M,11,X
2017,X12,1343,M,12,X
2017,X13,1137,M,13,X
2017,X14,1195,M,14,X
2017,X15,1315,M,15,X
2017,X16,1355,M,16,X
2017,Y01,1242,M,1,Y
2017,Y02,1257,M,2,Y
2017,Y03,1332,M,3,Y
2017,Y04,1345,M,4,Y
2017,Y05,1235,M,5,Y
2017,Y06,1166,M,6,Y
2017,Y07,1276,M,7,Y
2017,Y08,1274,M,8,Y
2017,Y09,1277,M,9,Y
2017,Y10,1329,M,10,Y
2017,Y11,1348,M,11,Y
2017,Y12,1305,M,12,Y
2017,Y13,1436,M,13,Y
2017,Y14,1233,M,14,Y
2017,Y15,1240,M,15,Y
2017,Y16a,1300,M,16,Y
2017,Y16b,1413,M,16,Y
2017,Z01,1314,M,1,Z
2017,Z02,1246,M,2,Z
2017,Z03,1417,M,3,Z
2017,Z04,1139,M,4,Z
2017,Z05,1278,M,5,Z
2017,Z06,1153,M,6,Z
2017,Z07,1173,M,7,Z
2017,Z08,1116,M,8,Z
2017,Z09,1371,M,9,Z
2017,Z10,1455,M,10,Z
2017,Z11a,1243,M,11,Z
2017,Z11b,1448,M,11,Z
2017,Z12,1292,M,12,Z
2017,Z13,1457,M,13,Z
2017,Z14,1245,M,14,Z
2017,Z15,1297,M,15,Z
2017,Z16,1411,M,16,Z
2018,W01,1437,M,1,W
2018,W02,1345,M,2,W
2018,W03,1403,M,3,W
2018,W04,1455,M,4,W
2018,W05,1452,M,5,W
2018,W06,1196,M,6,W
2018,W07,1116,M,7,W
2018,W08,1439,M,8,W
2018,W09,1104,M,9,W
2018,W10,1139,M,10,W
2018,W11a,1382,M,11,W
2018,W11b,1417,M,11,W
2018,W12,1293,M,12,W
2018,W13,1267,M,13,W
2018,W14,1372,M,14,W
2018,W15,1168,M,15,W
2018,W16a,1254,M,16,W
2018,W16b,1347,M,16,W
2018,X01,1242,M,1,X
2018,X02,1181,M,2,X
2018,X03,1277,M,3,X
2018,X04,1120,M,4,X
2018,X05,1155,M,5,X
2018,X06,1395,M,6,X
2018,X07,1348,M,7,X
2018,X08,1371,M,8,X
2018,X09,1301,M,9,X
2018,X10,1328,M,10,X
2018,X11a,1113,M,11,X
2018,X11b,1393,M,11,X
2018,X12,1308,M,12,X
2018,X13,1158,M,13,X
2018,X14,1137,M,14,X
2018,X15,1233,M,15,X
2018,X16,1335,M,16,X
2018,Y01,1438,M,1,Y
2018,Y02,1153,M,2,Y
2018,Y03,1397,M,3,Y
2018,Y04,1112,M,4,Y
2018,Y05,1246,M,5,Y
2018,Y06,1274,M,6,Y
2018,Y07,1305,M,7,Y
2018,Y08,1166,M,8,Y
2018,Y09,1243,M,9,Y
2018,Y10,1400,M,10,Y
2018,Y11,1260,M,11,Y
2018,Y12,1172,M,12,Y
2018,Y13,1138,M,13,Y
2018,Y14,1460,M,14,Y
2018,Y15,1209,M,15,Y
2018,Y16,1420,M,16,Y
2018,Z01,1462,M,1,Z
2018,Z02,1314,M,2,Z
2018,Z03,1276,M,3,Z
2018,Z04,1211,M,4,Z
2018,Z05,1326,M,5,Z
2018,Z06,1222,M,6,Z
2018,Z07,1401,M,7,Z
2018,Z08,1281,M,8,Z
2018,Z09,1199,M,9,Z
2018,Z10,1344,M,10,Z
2018,Z11,1361,M,11,Z
2018,Z12,1355,M,12,Z
2018,Z13,1422,M,13,Z
2018,Z14,1285,M,14,Z
2018,Z15,1252,M,15,Z
2018,Z16a,1300,M,16,Z
2018,Z16b,1411,M,16,Z
2019,W01,1181,M,1,W
2019,W02,1277,M,2,W
2019,W03,1261,M,3,W
2019,W04,1439,M,4,W
2019,W05,1280,M,5,W
2019,W06,1268,M,6,W
2019,W07,1257,M,7,W
2019,W08,1433,M,8,W
2019,W09,1416,M,9,W
2019,W10,1278,M,10,W
2019,W11a,1125,M,11,W
2019,W11b,1396,M,11,W
2019,W12,1251,M,12,W
2019,W13,1387,M,13,W
2019,W14,1463,M,14,W
2019,W15,1133,M,15,W
2019,W16a,1295,M,16,W
2019,W16b,1300,M,16,W
2019,X01,1211,M,1,X
2019,X02,1276,M,2,X
2019,X03,1403,M,3,X
2019,X04,1199,M,4,X
2019,X05,1266,M,5,X
2019,X06,1138,M,6,X
2019,X07,1305,M,7,X
2019,X08,1393,M,8,X
2019,X09,1124,M,9,X
2019,X10,1196,M,10,X
2019,X11a,1113,M,11,X
2019,X11b,1385,M,11,X
2019,X12,1293,M,12,X
2019,X13,1436,M,13,X
2019,X14,1297,M,14,X
2019,X15,1285,M,15,X
2019,X16a,1192,M,16,X
2019,X16b,1341,M,16,X
2019,Y01,1314,M,1,Y
2019,Y02,1246,M,2,Y
2019,Y03,1222,M,3,Y
2019,Y04,1242,M,4,Y
2019,Y05,1120,M,5,Y
2019,Y06,1235,M,6,Y
2019,Y07,1459,M,7,Y
2019,Y08,1429,M,8,Y
2019,Y09,1449,M,9,Y
2019,Y10,1371,M,10,Y
2019,Y11,1326,M,11,Y
2019,Y12,1308,M,12,Y
2019,Y13,1318,M,13,Y
2019,Y14,1209,M,14,Y
2019,Y15,1101,M,15,Y
2019,Y16,1233,M,16,Y
2019,Z01,1438,M,1,Z
2019,Z02,1397,M,2,Z
2019,Z03,1345,M,3,Z
2019,Z04,1243,M,4,Z
2019,Z05,1458,M,5,Z
2019,Z06,1437,M,6,Z
2019,Z07,1153,M,7,Z
2019,Z08,1279,M,8,Z
2019,Z09,1328,M,9,Z
2019,Z10,1234,M,10,Z
2019,Z11,1388,M,11,Z
2019,Z12,1332,M,12,Z
2019,Z13,1414,M,13,Z
2019,Z14,1330,M,14,Z
2019,Z15,1159,M,15,Z
2019,Z16,1205,M,16,Z
2021,W01,1276,M,1,W
2021,W02,1104,M,2,W
2021,W03,1400,M,3,W
2021,W04,1199,M,4,W
2021,W05,1160,M,5,W
2021,W06,1140,M,6,W
2021,W07,1163,M,7,W
2021,W08,1261,M,8,W
2021,W09,1382,M,9,W
2021,W10,1268,M,10,W
2021,W11a,1277,M,11,W
2021,W11b,1417,M,11,W
2021,W12,1207,M,12,W
2021,W13,1422,M,13,W
2021,W14,1101,M,14,W
2021,W15,1233,M,15,W
2021,W16a,1291,M,16,W
2021,W16b,1411,M,16,W
2021,X01,1211,M,1,X
2021,X02,1234,M,2,X
2021,X03,1242,M,3,X
2021,X04,1438,M,4,X
2021,X05,1166,M,5,X
2021,X06,1425,M,6,X
2021,X07,1332,M,7,X
2021,X08,1328,M,8,X
2021,X09,1281,M,9,X
2021,X10,1433,M,10,X
2021,X11a,1179,M,11,X
2021,X11b,1455,M,11,X
2021,X12,1364,M,12,X
2021,X13,1325,M,13,X
2021,X14,1186,M,14,X
2021,X15,1213,M,15,X
2021,X16a,1111,M,16,X
2021,X16b,1313,M,16,X
2021,Y01,1228,M,1,Y
2021,Y02,1222,M,2,Y
2021,Y03,1452,M,3,Y
2021,Y04,1329,M,4,Y
2021,Y05,1397,M,5,Y
2021,Y06,1361,M,6,Y
2021,Y07,1155,M,7,Y
2021,Y08,1260,M,8,Y
2021,Y09,1210,M,9,Y
2021,Y10,1353,M,10,Y
2021,Y11,1393,M,11,Y
2021,Y12,1333,M,12,Y
2021,Y13,1251,M,13,Y
2021,Y14,1287,M,14,Y
2021,Y15,1156,M,15,Y
2021,Y16,1180,M,16,Y
2021,Z01,1124,M,1,Z
2021,Z02,1326,M,2,Z
2021,Z03,1116,M,3,Z
2021,Z04,1345,M,4,Z
2021,Z05,1437,M,5,Z
2021,Z06,1403,M,6,Z
2021,Z07,1196,M,7,Z
2021,Z08,1314,M,8,Z
2021,Z09,1458,M,9,Z
2021,Z10,1439,M,10,Z
2021,Z11,1429,M,11,Z
2021,Z12,1457,M,12,Z
2021,Z13,1317,M,13,Z
2021,Z14,1159,M,14,Z
2021,Z15,1331,M,15,Z
2021,Z16,1216,M,16,Z
2022,W01,1124,M,1,W
2022,W02,1246,M,2,W
2022,W03,1345,M,3,W
2022,W04,1417,M,4,W
2022,W05,1388,M,5,W
2022,W06,1400,M,6,W
2022,W07,1293,M,7,W
2022,W08,1314,M,8,W
2022,W09,1266,M,9,W
2022,W10,1362,M,10,W
2022,W11,1439,M,11,W
2022,W12a,1231,M,12,W
2022,W12b,1461,M,12,W
2022,W13,1103,M,13,W
2022,W14,1463,M,14,W
2022,W15,1389,M,15,W
2022,W16,1313,M,16,W
2022,X01,1211,M,1,X
2022,X02,1181,M,2,X
2022,X03,1403,M,3,X
2022,X04,1116,M,4,X
2022,X05,1163,M,5,X
2022,X06,1104,M,6,X
2022,X07,1277,M,7,X
2022,X08,1129,M,8,X
2022,X09,1272,M,9,X
2022,X10,1172,M,10,X
2022,X11a,1323,M,11,X
2022,X11b,1353,M,11,X
2022,X12,1308,M,12,X
2022,X13,1436,M,13,X
2022,X14,1286,M,14,X
2022,X15,1168,M,15,X
2022,X16,1209,M,16,X
2022,Y01,1242,M,1,Y
2022,Y02,1120,M,2,Y
2022,Y03,1458,M,3,Y
2022,Y04,1344,M,4,Y
2022,Y05,1234,M,5,Y
2022,Y06,1261,M,6,Y
2022,Y07,1425,M,7,Y
2022,Y08,1361,M,8,Y
2022,Y09,1166,M,9,Y
2022,Y10,1274,M,10,Y
2022,Y11,1235,M,11,Y
2022,Y12,1350,M,12,Y
2022,Y13,1355,M,13,Y
2022,Y14,1159,M,14,Y
2022,Y15,1240,M,15,Y
2022,Y16a,1394,M,16,Y
2022,Y16b,1411,M,16,Y
2022,Z01,1112,M,1,Z
2022,Z02,1437,M,2,Z
2022,Z03,1397,M,3,Z
2022,Z04,1228,M,4,Z
2022,Z05,1222,M,5,Z
2022,Z06,1161,M,6,Z
2022,Z07,1326,M,7,Z
2022,Z08,1371,M,8,Z
2022,Z09,1395,M,9,Z
2022,Z10,1260,M,10,Z
2022,Z11,1276,M,11,Z
2022,Z12,1412,M,12,Z
2022,Z13,1151,M,13,Z
2022,Z14,1255,M,14,Z
2022,Z15,1174,M,15,Z
2022,Z16a,1136,M,16,Z
2022,Z16b,1460,M,16,Z
2023,W01,1345,M,1,W
2023,W02,1266,M,2,W
2023,W03,1243,M,3,W
2023,W04,1397,M,4,W
2023,W05,1181,M,5,W
2023,W06,1246,M,6,W
2023,W07,1277,M,7,W
2023,W08,1272,M,8,W
2023,W09,1194,M,9,W
2023,W10,1425,M,10,W
2023,W11,1344,M,11,W
2023,W12,1331,M,12,W
2023,W13,1418,M,13,W
2023,W14,1286,M,14,W
2023,W15,1436,M,15,W
2023,W16a,1192,M,16,W
2023,W16b,1411,M,16,W
2023,X01,1104,M,1,X
2023,X02,1112,M,2,X
2023,X03,1124,M,3,X
2023,X04,1438,M,4,X
2023,X05,1361,M,5,X
2023,X06,1166,M,6,X
2023,X07,1281,M,7,X
2023,X08,1268,M,8,X
2023,X09,1452,M,9,X
2023,X10,1429,M,10,X
2023,X11,1301,M,11,X
2023,X12,1158,M,12,X
2023,X13,1202,M,13,X
2023,X14,1364,M,14,X
2023,X15,1343,M,15,X
2023,X16a,1369,M,16,X
2023,X16b,1394,M,16,X
2023,Y01,1222,M,1,Y
2023,Y02,1400,M,2,Y
2023,Y03,1462,M,3,Y
2023,Y04,1231,M,4,Y
2023,Y05,1274,M,5,Y
2023,Y06,1235,M,6,Y
2023,Y07,1401,M,7,Y
2023,Y08,1234,M,8,Y
2023,Y09,1120,M,9,Y
2023,Y10,1336,M,10,Y
2023,Y11a,1280,M,11,Y
2023,Y11b,1338,M,11,Y
2023,Y12,1179,M,12,Y
2023,Y13,1245,M,13,Y
2023,Y14,1244,M,14,Y
2023,Y15,1159,M,15,Y
2023,Y16,1297,M,16,Y
2023,Z01,1242,M,1,Z
2023,Z02,1417,M,2,Z
2023,Z03,1211,M,3,Z
2023,Z04,1163,M,4,Z
2023,Z05,1388,M,5,Z
2023,Z06,1395,M,6,Z
2023,Z07,1321,M,7,Z
2023,Z08,1116,M,8,Z
2023,Z09,1228,M,9,Z
2023,Z10,1129,M,10,Z
2023,Z11a,1113,M,11,Z
2023,Z11b,1305,M,11,Z
2023,Z12,1433,M,12,Z
2023,Z13,1233,M,13,Z
2023,Z14,1213,M,14,Z
2023,Z15,1421,M,15,Z
2023,Z16,1224,M,16,Z
2024,W01,1163,M,1,W
2024,W02,1235,M,2,W
2024,W03,1228,M,3,W
2024,W04,1120,M,4,W
2024,W05,1361,M,5,W
2024,W06,1140,M,6,W
2024,W07,1450,M,7,W
2024,W08,1194,M,8,W
2024,W09,1321,M,9,W
2024,W10,1179,M,10,W
2024,W11,1182,M,11,W
2024,W12,1412,M,12,W
2024,W13,1463,M,13,W
2024,W14,1287,M,14,W
2024,W15,1355,M,15,W
2024,W16,1391,M,16,W
2024,X01,1314,M,1,X
2024,X02,1112,M,2,X
2024,X03,1124,M,3,X
2024,X04,1104,M,4,X
2024,X05,1388,M,5,X
2024,X06,1155,M,6,X
2024,X07,1173,M,7,X
2024,X08,1280,M,8,X
2024,X09,1277,M,9,X
2024,X10,1305,M,10,X
2024,X11,1307,M,11,X
2024,X12,1213,M,12,X
2024,X13,1158,M,13,X
2024,X14,1159,M,14,X
2024,X15,1253,M,15,X
2024,X16a,1224,M,16,X
2024,X16b,1447,M,16,X
2024,Y01,1345,M,1,Y
2024,Y02,1397,M,2,Y
2024,Y03,1166,M,3,Y
2024,Y04,1242,M,4,Y
2024,Y05,1211,M,5,Y
2024,Y06,1376,M,6,Y
2024,Y07,1400,M,7,Y
2024,Y08,1429,M,8,Y
2024,Y09,1395,M,9,Y
2024,Y10a,1161,M,10,Y
2024,Y10b,1438,M,10,Y
2024,Y11,1332,M,11,Y
2024,Y12,1270,M,12,Y
2024,Y13,1359,M,13,Y
2024,Y14,1103,M,14,Y
2024,Y15,1389,M,15,Y
2024,Y16a,1212,M,16,Y
2024,Y16b,1286,M,16,Y
2024,Z01,1222,M,1,Z
2024,Z02,1266,M,2,Z
2024,Z03,1246,M,3,Z
2024,Z04,1181,M,4,Z
2024,Z05,1458,M,5,Z
2024,Z06,1403,M,6,Z
2024,Z07,1196,M,7,Z
2024,Z08,1304,M,8,Z
2024,Z09,1401,M,9,Z
2024,Z10a,1129,M,10,Z
2024,Z10b,1160,M,10,Z
2024,Z11,1301,M,11,Z
2024,Z12,1241,M,12,Z
2024,Z13,1436,M,13,Z
2024,Z14,1324,M,14,Z
2024,Z15,1443,M,15,Z
2024,Z16,1255,M,16,Z
2025,W01,1181,M,1,W
2025,W02,1104,M,2,W
2025,W03,1458,M,3,W
2025,W04,1112,M,4,W
2025,W05,1332,M,5,W
2025,W06,1140,M,6,W
2025,W07,1388,M,7,W
2025,W08,1280,M,8,W
2025,W09,1124,M,9,W
2025,W10,1435,M,10,W
2025,W11,1433,M,11,W
2025,W12,1251,M,12,W
2025,W13,1103,M,13,W
2025,W14,1285,M,14,W
2025,W15,1352,M,15,W
2025,W16a,1110,M,16,W
2025,W16b,1291,M,16,W
2025,X01,1222,M,1,X
2025,X02,1397,M,2,X
2025,X03,1246,M,3,X
2025,X04,1345,M,4,X
2025,X05,1155,M,5,X
2025,X06,1228,M,6,X
2025,X07,1417,M,7,X
2025,X08,1211,M,8,X
2025,X09,1208,M,9,X
2025,X10,1429,M,10,X
2025,X11a,1400,M,11,X
2025,X11b,1462,M,11,X
2025,X12,1270,M,12,X
2025,X13,1219,M,13,X
2025,X14,1407,M,14,X
2025,X15,1459,M,15,X
2025,X16,1188,M,16,X
2025,Y01,1120,M,1,Y
2025,Y02,1277,M,2,Y
2025,Y03,1235,M,3,Y
2025,Y04,1401,M,4,Y
2025,Y05,1276,M,5,Y
2025,Y06,1279,M,6,Y
2025,Y07,1266,M,7,Y
2025,Y08,1257,M,8,Y
2025,Y09,1166,M,9,Y
2025,Y10,1307,M,10,Y
2025,Y11a,1314,M,11,Y
2025,Y11b,1361,M,11,Y
2025,Y12,1471,M,12,Y
2025,Y13,1463,M,13,Y
2025,Y14,1252,M,14,Y
2025,Y15,1136,M,15,Y
2025,Y16a,1106,M,16,Y
2025,Y16b,1384,M,16,Y
2025,Z01,1196,M,1,Z
