Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Gender,WHome
2019,136,1276,74.0,1285,55.0,N,0,25.0,51.0,5.0,17.0,19.0,24.0,6.0,33.0,15.0,12.0,6.0,1.0,14.0,20.0,60.0,6.0,24.0,9.0,13.0,8.0,22.0,10.0,10.0,8.0,3.0,19.0,M,0
2019,136,1277,76.0,1133,65.0,N,0,23.0,54.0,5.0,19.0,25.0,26.0,8.0,28.0,9.0,9.0,3.0,5.0,18.0,22.0,52.0,9.0,21.0,12.0,18.0,3.0,23.0,12.0,10.0,3.0,3.0,22.0,M,0
2019,136,1278,86.0,1257,76.0,N,0,29.0,58.0,11.0,27.0,17.0,26.0,11.0,24.0,10.0,5.0,2.0,3.0,15.0,26.0,59.0,9.0,26.0,15.0,17.0,9.0,26.0,16.0,5.0,2.0,0.0,22.0,M,0
2019,136,1293,83.0,1266,64.0,N,0,30.0,56.0,9.0,18.0,14.0,24.0,8.0,34.0,23.0,12.0,6.0,5.0,14.0,24.0,74.0,8.0,31.0,8.0,12.0,19.0,25.0,6.0,12.0,9.0,5.0,20.0,M,0
2019,136,1345,61.0,1330,48.0,N,0,20.0,53.0,9.0,30.0,12.0,18.0,9.0,36.0,12.0,11.0,4.0,2.0,12.0,18.0,67.0,6.0,25.0,6.0,6.0,13.0,28.0,4.0,9.0,7.0,5.0,20.0,M,0
2019,136,1437,61.0,1388,57.0,N,0,24.0,49.0,8.0,20.0,5.0,9.0,5.0,24.0,11.0,7.0,3.0,3.0,7.0,23.0,55.0,8.0,22.0,3.0,6.0,10.0,23.0,9.0,8.0,3.0,3.0,13.0,M,0
2019,136,1459,84.0,1371,68.0,N,0,26.0,54.0,13.0,28.0,19.0,23.0,6.0,20.0,11.0,9.0,3.0,4.0,14.0,25.0,62.0,9.0,27.0,9.0,15.0,11.0,21.0,12.0,13.0,4.0,3.0,19.0,M,0
2019,137,1138,91.0,1113,74.0,N,0,31.0,60.0,10.0,27.0,19.0,26.0,13.0,29.0,15.0,15.0,7.0,1.0,20.0,26.0,60.0,3.0,22.0,19.0,20.0,6.0,20.0,12.0,11.0,9.0,4.0,22.0,M,0
2019,137,1181,85.0,1295,62.0,N,0,33.0,65.0,8.0,19.0,11.0,17.0,8.0,30.0,14.0,6.0,6.0,7.0,14.0,21.0,58.0,8.0,29.0,12.0,14.0,6.0,28.0,7.0,13.0,1.0,2.0,17.0,M,0
2019,137,1222,84.0,1209,55.0,N,0,33.0,64.0,8.0,29.0,10.0,13.0,13.0,38.0,22.0,11.0,3.0,5.0,14.0,18.0,60.0,6.0,23.0,13.0,17.0,7.0,20.0,5.0,7.0,6.0,1.0,11.0,M,0
2019,137,1234,79.0,1153,72.0,N,0,29.0,53.0,11.0,22.0,10.0,16.0,7.0,26.0,15.0,14.0,1.0,1.0,15.0,28.0,65.0,6.0,27.0,10.0,14.0,12.0,20.0,9.0,7.0,4.0,2.0,18.0,M,0
2019,137,1251,80.0,1280,76.0,N,0,24.0,52.0,12.0,25.0,20.0,25.0,7.0,21.0,16.0,10.0,4.0,1.0,15.0,25.0,52.0,8.0,22.0,18.0,23.0,8.0,24.0,11.0,12.0,7.0,8.0,22.0,M,0
2019,137,1314,88.0,1233,73.0,N,0,35.0,75.0,7.0,22.0,11.0,15.0,20.0,32.0,16.0,12.0,3.0,0.0,16.0,22.0,55.0,15.0,41.0,14.0,15.0,2.0,24.0,11.0,12.0,6.0,1.0,14.0,M,0
2019,137,1326,62.0,1235,59.0,N,0,23.0,58.0,5.0,20.0,11.0,14.0,12.0,26.0,12.0,11.0,7.0,2.0,12.0,23.0,53.0,6.0,22.0,7.0,10.0,6.0,25.0,9.0,12.0,9.0,2.0,15.0,M,0
2019,137,1328,95.0,1279,72.0,N,0,34.0,59.0,6.0,13.0,21.0,26.0,6.0,25.0,15.0,4.0,10.0,2.0,13.0,29.0,62.0,11.0,31.0,3.0,4.0,8.0,22.0,16.0,11.0,1.0,2.0,24.0,M,0
2019,137,1332,72.0,1458,54.0,N,0,28.0,51.0,7.0,15.0,9.0,11.0,6.0,28.0,12.0,12.0,6.0,5.0,14.0,20.0,60.0,6.0,30.0,8.0,13.0,16.0,19.0,9.0,13.0,8.0,1.0,15.0,M,0
2019,137,1397,77.0,1159,70.0,N,0,30.0,64.0,9.0,26.0,8.0,11.0,12.0,23.0,13.0,8.0,7.0,5.0,12.0,25.0,56.0,15.0,29.0,5.0,6.0,8.0,23.0,10.0,13.0,3.0,1.0,15.0,M,0
2019,137,1403,72.0,1297,57.0,N,0,28.0,53.0,6.0,17.0,10.0,17.0,2.0,29.0,18.0,11.0,7.0,8.0,9.0,23.0,62.0,5.0,22.0,6.0,8.0,12.0,27.0,11.0,17.0,6.0,3.0,17.0,M,0
2019,137,1414,70.0,1243,64.0,N,0,22.0,50.0,9.0,23.0,17.0,19.0,8.0,25.0,10.0,14.0,9.0,1.0,13.0,22.0,59.0,8.0,27.0,12.0,15.0,13.0,21.0,10.0,13.0,5.0,1.0,18.0,M,0
2019,137,1416,73.0,1433,58.0,N,0,28.0,57.0,9.0,14.0,8.0,11.0,10.0,32.0,12.0,15.0,6.0,6.0,14.0,19.0,61.0,6.0,26.0,14.0,17.0,13.0,21.0,6.0,12.0,8.0,3.0,16.0,M,0
2019,137,1438,71.0,1205,56.0,N,0,28.0,54.0,7.0,23.0,8.0,13.0,12.0,23.0,12.0,15.0,10.0,3.0,9.0,22.0,50.0,9.0,23.0,3.0,4.0,5.0,16.0,10.0,16.0,5.0,2.0,16.0,M,0
2019,137,1439,66.0,1387,52.0,N,0,20.0,48.0,4.0,10.0,22.0,27.0,5.0,24.0,10.0,11.0,9.0,0.0,14.0,19.0,52.0,4.0,23.0,10.0,16.0,11.0,25.0,6.0,18.0,6.0,4.0,23.0,M,0
2019,137,1449,78.0,1429,61.0,N,0,25.0,51.0,10.0,17.0,18.0,21.0,7.0,22.0,14.0,15.0,10.0,6.0,18.0,19.0,54.0,7.0,20.0,16.0,20.0,15.0,20.0,13.0,21.0,3.0,4.0,18.0,M,0
2019,138,1120,89.0,1242,75.0,N,0,32.0,61.0,13.0,30.0,12.0,15.0,6.0,21.0,17.0,7.0,9.0,3.0,21.0,27.0,59.0,6.0,19.0,15.0,18.0,13.0,25.0,13.0,16.0,4.0,1.0,17.0,M,0
2019,138,1199,90.0,1293,62.0,N,0,36.0,71.0,11.0,27.0,7.0,9.0,15.0,30.0,21.0,12.0,11.0,6.0,16.0,20.0,61.0,7.0,18.0,15.0,21.0,13.0,20.0,7.0,13.0,8.0,2.0,8.0,M,0
2019,138,1211,83.0,1124,71.0,N,0,31.0,57.0,7.0,20.0,14.0,21.0,13.0,26.0,19.0,11.0,6.0,7.0,21.0,25.0,60.0,4.0,21.0,17.0,22.0,12.0,15.0,10.0,10.0,6.0,3.0,20.0,M,0
2019,138,1246,62.0,1459,56.0,N,0,21.0,52.0,3.0,13.0,17.0,20.0,11.0,25.0,9.0,9.0,7.0,1.0,13.0,21.0,56.0,8.0,27.0,6.0,9.0,9.0,21.0,10.0,9.0,3.0,2.0,17.0,M,0
2019,138,1261,69.0,1268,67.0,N,0,24.0,65.0,7.0,24.0,14.0,16.0,10.0,24.0,12.0,10.0,6.0,4.0,16.0,21.0,63.0,9.0,28.0,16.0,23.0,14.0,28.0,12.0,12.0,6.0,7.0,13.0,M,0
2019,138,1276,64.0,1196,49.0,N,0,24.0,57.0,7.0,21.0,9.0,12.0,11.0,31.0,13.0,10.0,5.0,3.0,10.0,19.0,55.0,9.0,26.0,2.0,2.0,5.0,24.0,11.0,9.0,5.0,0.0,13.0,M,0
2019,138,1277,70.0,1278,50.0,N,0,28.0,49.0,6.0,15.0,8.0,11.0,11.0,34.0,16.0,22.0,4.0,3.0,18.0,18.0,59.0,2.0,22.0,12.0,14.0,7.0,12.0,7.0,6.0,10.0,1.0,13.0,M,0
2019,138,1345,87.0,1437,61.0,N,0,29.0,54.0,16.0,30.0,13.0,16.0,12.0,30.0,19.0,12.0,3.0,2.0,13.0,20.0,58.0,11.0,38.0,10.0,11.0,9.0,15.0,7.0,10.0,7.0,0.0,15.0,M,0
2019,139,1181,77.0,1416,76.0,N,0,30.0,67.0,10.0,25.0,7.0,12.0,13.0,23.0,15.0,8.0,8.0,3.0,18.0,26.0,54.0,9.0,18.0,15.0,20.0,7.0,27.0,16.0,11.0,5.0,5.0,16.0,M,0
2019,139,1222,74.0,1326,59.0,N,0,26.0,56.0,5.0,19.0,17.0,25.0,9.0,28.0,10.0,6.0,12.0,2.0,20.0,19.0,49.0,10.0,29.0,11.0,16.0,6.0,25.0,12.0,14.0,4.0,0.0,20.0,M,0
2019,139,1314,81.0,1449,59.0,N,0,32.0,63.0,9.0,21.0,8.0,10.0,15.0,33.0,18.0,15.0,5.0,1.0,13.0,23.0,60.0,9.0,29.0,4.0,10.0,8.0,16.0,8.0,12.0,7.0,6.0,10.0,M,0
2019,139,1332,73.0,1414,54.0,N,0,27.0,59.0,13.0,25.0,6.0,8.0,13.0,18.0,14.0,7.0,7.0,8.0,15.0,20.0,51.0,5.0,18.0,9.0,13.0,13.0,21.0,6.0,15.0,2.0,3.0,12.0,M,0
2019,139,1397,73.77777777777777,1234,68.44444444444444,N,1,24.888888888888886,53.33333333333333,7.111111111111111,17.77777777777778,16.88888888888889,20.444444444444443,11.555555555555555,24.888888888888886,10.666666666666666,15.11111111111111,5.333333333333333,4.444444444444445,20.444444444444443,20.444444444444443,52.44444444444444,6.222222222222221,18.666666666666664,21.333333333333332,28.444444444444443,11.555555555555555,18.666666666666664,7.111111111111111,10.666666666666666,5.333333333333333,2.6666666666666665,18.666666666666664,M,0
2019,139,1403,78.0,1138,58.0,N,0,27.0,56.0,5.0,16.0,19.0,25.0,15.0,30.0,11.0,14.0,8.0,3.0,18.0,19.0,52.0,9.0,27.0,11.0,22.0,13.0,19.0,11.0,16.0,7.0,1.0,22.0,M,0
2019,139,1438,63.0,1328,51.0,N,0,27.0,56.0,7.0,24.0,2.0,5.0,8.0,28.0,10.0,6.0,6.0,6.0,11.0,19.0,52.0,8.0,22.0,5.0,6.0,6.0,23.0,9.0,7.0,3.0,1.0,10.0,M,0
2019,139,1439,67.0,1251,58.0,N,0,24.0,57.0,7.0,16.0,12.0,16.0,8.0,26.0,11.0,7.0,10.0,1.0,14.0,18.0,47.0,10.0,31.0,12.0,14.0,4.0,29.0,11.0,12.0,2.0,4.0,15.0,M,0
2019,143,1211,72.0,1199,58.0,N,0,25.0,62.0,7.0,19.0,15.0,20.0,13.0,32.0,11.0,14.0,6.0,6.0,16.0,24.0,61.0,3.0,20.0,7.0,11.0,7.0,29.0,10.0,14.0,9.0,6.0,20.0,M,0
2019,143,1345,88.0,1397,83.55555555555556,N,1,30.22222222222222,56.0,13.333333333333332,27.555555555555554,14.222222222222221,29.333333333333332,9.777777777777777,28.444444444444443,14.222222222222221,7.111111111111111,3.5555555555555554,4.444444444444445,20.444444444444443,30.22222222222222,60.44444444444444,10.666666666666666,21.333333333333332,12.444444444444443,24.888888888888886,9.777777777777777,24.0,14.222222222222221,6.222222222222221,4.444444444444445,4.444444444444445,23.11111111111111,M,0
2019,143,1403,63.0,1276,44.0,N,0,24.0,55.0,6.0,19.0,9.0,10.0,6.0,25.0,12.0,8.0,8.0,4.0,17.0,16.0,49.0,1.0,19.0,11.0,17.0,9.0,26.0,9.0,14.0,5.0,2.0,13.0,M,0
2019,143,1438,53.0,1332,49.0,N,0,20.0,56.0,9.0,33.0,4.0,5.0,11.0,23.0,14.0,8.0,4.0,2.0,13.0,17.0,45.0,9.0,25.0,6.0,8.0,6.0,25.0,8.0,11.0,5.0,1.0,14.0,M,0
2019,144,1120,97.0,1314,80.0,N,0,36.0,66.0,17.0,37.0,8.0,17.0,10.0,26.0,21.0,11.0,8.0,6.0,17.0,28.0,65.0,7.0,28.0,17.0,22.0,14.0,26.0,16.0,14.0,7.0,2.0,16.0,M,0
2019,144,1181,75.0,1439,73.0,N,0,31.0,56.0,6.0,20.0,7.0,10.0,8.0,22.0,22.0,11.0,6.0,6.0,15.0,25.0,62.0,9.0,26.0,14.0,18.0,17.0,19.0,19.0,11.0,4.0,3.0,15.0,M,0
2019,144,1246,62.0,1222,58.0,N,0,22.0,46.0,4.0,12.0,14.0,19.0,10.0,24.0,11.0,13.0,4.0,2.0,13.0,21.0,53.0,7.0,20.0,9.0,12.0,7.0,14.0,11.0,7.0,6.0,1.0,23.0,M,0
2019,144,1277,80.0,1261,63.0,N,0,31.0,66.0,13.0,32.0,5.0,8.0,15.0,26.0,22.0,7.0,4.0,6.0,10.0,24.0,61.0,6.0,21.0,9.0,14.0,14.0,20.0,8.0,9.0,4.0,0.0,10.0,M,0
2019,145,1403,75.0,1211,69.0,N,0,25.0,57.0,9.0,23.0,16.0,19.0,7.0,22.0,11.0,13.0,9.0,7.0,14.0,25.0,59.0,7.0,26.0,12.0,16.0,12.0,25.0,15.0,16.0,8.0,4.0,16.0,M,0
2019,145,1438,71.11111111111111,1345,66.66666666666666,N,1,24.0,57.77777777777777,8.0,24.0,15.11111111111111,17.77777777777778,15.11111111111111,19.555555555555554,12.444444444444443,4.444444444444445,5.333333333333333,3.5555555555555554,12.444444444444443,24.0,48.888888888888886,12.444444444444443,28.444444444444443,6.222222222222221,8.88888888888889,7.111111111111111,20.444444444444443,8.0,8.0,0.8888888888888888,4.444444444444445,15.11111111111111,M,0
2019,146,1120,68.44444444444444,1246,63.11111111111111,N,1,23.11111111111111,57.77777777777777,6.222222222222221,20.444444444444443,16.0,21.333333333333332,10.666666666666666,22.22222222222222,7.111111111111111,8.0,8.88888888888889,6.222222222222221,18.666666666666664,24.0,54.22222222222222,4.444444444444445,18.666666666666664,10.666666666666666,18.666666666666664,9.777777777777777,26.666666666666664,12.444444444444443,12.444444444444443,4.444444444444445,4.444444444444445,16.88888888888889,M,0
2019,146,1277,68.0,1181,67.0,N,0,30.0,70.0,6.0,19.0,2.0,6.0,11.0,20.0,18.0,7.0,11.0,3.0,11.0,26.0,57.0,7.0,21.0,8.0,13.0,13.0,29.0,14.0,17.0,4.0,9.0,9.0,M,0
2019,152,1403,61.0,1277,51.0,N,0,22.0,51.0,9.0,23.0,8.0,13.0,3.0,27.0,8.0,7.0,4.0,4.0,18.0,15.0,47.0,7.0,24.0,14.0,18.0,8.0,28.0,6.0,11.0,1.0,2.0,15.0,M,0
2019,152,1438,63.0,1120,62.0,N,0,25.0,51.0,7.0,19.0,6.0,12.0,5.0,26.0,15.0,8.0,1.0,9.0,12.0,21.0,55.0,9.0,31.0,11.0,14.0,9.0,24.0,9.0,5.0,3.0,3.0,12.0,M,0
2019,154,1438,75.55555555555556,1403,68.44444444444444,N,1,24.0,52.44444444444444,9.777777777777777,21.333333333333332,17.77777777777778,20.444444444444443,9.777777777777777,24.888888888888886,13.333333333333332,9.777777777777777,3.5555555555555554,2.6666666666666665,13.333333333333332,24.0,56.0,8.88888888888889,26.666666666666664,11.555555555555555,13.333333333333332,8.0,20.444444444444443,8.0,7.111111111111111,5.333333333333333,2.6666666666666665,16.0,M,0
2021,136,1179,53.0,1455,52.0,N,0,20.0,53.0,7.0,19.0,6.0,10.0,5.0,27.0,13.0,11.0,4.0,5.0,16.0,19.0,56.0,3.0,18.0,11.0,22.0,10.0,23.0,7.0,8.0,7.0,7.0,13.0,M,0
2021,136,1313,54.0,1111,53.0,N,0,20.0,58.0,7.0,18.0,7.0,9.0,5.0,24.0,10.0,9.0,10.0,4.0,14.0,16.0,62.0,6.0,36.0,15.0,16.0,12.0,30.0,7.0,12.0,5.0,10.0,8.0,M,0
2021,136,1411,60.0,1291,52.0,N,0,22.0,57.0,6.0,14.0,10.0,19.0,9.0,26.0,9.0,5.0,2.0,2.0,14.0,19.0,49.0,6.0,22.0,8.0,16.0,4.0,29.0,9.0,9.0,1.0,7.0,12.0,M,0
2021,136,1417,76.44444444444444,1277,71.11111111111111,N,1,27.555555555555554,59.55555555555555,8.0,16.0,13.333333333333332,17.77777777777778,9.777777777777777,16.0,11.555555555555555,7.111111111111111,1.7777777777777777,2.6666666666666665,13.333333333333332,25.777777777777775,54.22222222222222,5.333333333333333,16.0,14.222222222222221,16.0,8.88888888888889,18.666666666666664,14.222222222222221,9.777777777777777,1.7777777777777777,5.333333333333333,16.88888888888889,M,0
2021,137,1116,85.0,1159,68.0,N,0,29.0,65.0,5.0,16.0,22.0,29.0,10.0,25.0,11.0,10.0,13.0,4.0,15.0,23.0,58.0,12.0,27.0,10.0,17.0,8.0,28.0,17.0,22.0,5.0,2.0,24.0,M,0
2021,137,1124,79.0,1216,55.0,N,0,31.0,75.0,11.0,33.0,6.0,10.0,14.0,28.0,16.0,10.0,15.0,6.0,16.0,19.0,54.0,5.0,22.0,12.0,15.0,4.0,26.0,11.0,24.0,5.0,7.0,15.0,M,0
2021,137,1196,66.66666666666666,1439,62.22222222222222,N,1,23.11111111111111,40.888888888888886,4.444444444444445,11.555555555555555,16.0,24.0,4.444444444444445,26.666666666666664,8.0,13.333333333333332,4.444444444444445,2.6666666666666665,16.88888888888889,21.333333333333332,50.666666666666664,6.222222222222221,20.444444444444443,13.333333333333332,18.666666666666664,5.333333333333333,14.222222222222221,9.777777777777777,9.777777777777777,5.333333333333333,1.7777777777777777,21.333333333333332,M,0
2021,137,1222,87.0,1156,56.0,N,0,29.0,61.0,7.0,25.0,22.0,29.0,15.0,19.0,12.0,9.0,7.0,7.0,17.0,17.0,44.0,6.0,15.0,16.0,23.0,5.0,14.0,8.0,14.0,6.0,4.0,25.0,M,0
2021,137,1228,78.0,1180,49.0,N,0,36.0,63.0,2.0,7.0,4.0,8.0,5.0,33.0,19.0,5.0,5.0,3.0,11.0,19.0,62.0,7.0,20.0,4.0,4.0,6.0,23.0,10.0,9.0,2.0,3.0,10.0,M,0
2021,137,1260,71.0,1210,60.0,N,0,25.0,53.0,11.0,27.0,10.0,15.0,12.0,17.0,18.0,9.0,5.0,0.0,9.0,27.0,47.0,3.0,10.0,3.0,5.0,1.0,15.0,10.0,12.0,6.0,5.0,19.0,M,0
2021,137,1317,69.33333333333333,1345,61.33333333333333,N,1,24.888888888888886,52.44444444444444,8.0,18.666666666666664,11.555555555555555,13.333333333333332,5.333333333333333,19.555555555555554,12.444444444444443,4.444444444444445,3.5555555555555554,2.6666666666666665,16.0,22.22222222222222,61.33333333333333,8.0,26.666666666666664,8.88888888888889,12.444444444444443,16.0,16.88888888888889,11.555555555555555,9.777777777777777,1.7777777777777777,5.333333333333333,16.0,M,0
2021,137,1329,69.0,1251,60.0,N,0,23.0,57.0,3.0,15.0,20.0,29.0,11.0,24.0,5.0,13.0,9.0,7.0,17.0,21.0,56.0,8.0,21.0,10.0,13.0,4.0,26.0,12.0,16.0,7.0,7.0,22.0,M,0
2021,137,1331,66.66666666666666,1326,64.0,N,1,22.22222222222222,62.22222222222222,9.777777777777777,31.11111111111111,12.444444444444443,16.0,7.111111111111111,19.555555555555554,11.555555555555555,5.333333333333333,8.88888888888889,0.8888888888888888,14.222222222222221,25.777777777777775,59.55555555555555,4.444444444444445,20.444444444444443,8.0,16.0,8.88888888888889,30.22222222222222,13.333333333333332,14.222222222222221,1.7777777777777777,4.444444444444445,15.11111111111111,M,0
2021,137,1333,70.0,1397,56.0,N,0,27.0,56.0,10.0,21.0,6.0,10.0,10.0,30.0,20.0,14.0,5.0,6.0,13.0,21.0,63.0,5.0,26.0,9.0,12.0,13.0,20.0,10.0,10.0,8.0,2.0,16.0,M,0
2021,137,1353,60.0,1155,56.0,N,0,23.0,58.0,8.0,30.0,6.0,9.0,12.0,24.0,11.0,13.0,6.0,5.0,13.0,21.0,59.0,6.0,19.0,8.0,9.0,8.0,18.0,14.0,10.0,6.0,3.0,13.0,M,0
2021,137,1393,78.0,1361,62.0,N,0,26.0,47.0,15.0,27.0,11.0,13.0,4.0,24.0,14.0,12.0,0.0,8.0,15.0,24.0,67.0,11.0,40.0,3.0,7.0,12.0,18.0,16.0,4.0,6.0,1.0,14.0,M,0
2021,137,1403,65.0,1429,53.0,N,0,26.0,62.0,7.0,18.0,6.0,8.0,6.0,20.0,15.0,7.0,8.0,3.0,14.0,22.0,50.0,4.0,19.0,5.0,10.0,8.0,26.0,13.0,22.0,3.0,9.0,13.0,M,0
2021,137,1437,73.0,1457,63.0,N,0,23.0,52.0,8.0,25.0,19.0,26.0,6.0,25.0,11.0,6.0,3.0,8.0,21.0,21.0,58.0,7.0,22.0,14.0,19.0,9.0,25.0,13.0,10.0,0.0,0.0,23.0,M,0
2021,137,1452,84.0,1287,67.0,N,0,32.0,63.0,9.0,18.0,11.0,15.0,9.0,15.0,16.0,6.0,10.0,4.0,16.0,26.0,50.0,10.0,19.0,5.0,9.0,7.0,19.0,15.0,18.0,4.0,5.0,14.0,M,0
2021,137,1458,85.0,1314,62.0,N,0,31.0,61.0,13.0,27.0,10.0,12.0,7.0,27.0,15.0,6.0,5.0,8.0,11.0,25.0,65.0,5.0,13.0,7.0,10.0,10.0,20.0,10.0,10.0,2.0,5.0,14.0,M,0
2021,138,1101,53.0,1400,52.0,N,0,20.0,67.0,3.0,18.0,10.0,12.0,13.0,17.0,9.0,9.0,11.0,0.0,15.0,18.0,40.0,7.0,20.0,9.0,11.0,5.0,25.0,15.0,22.0,6.0,9.0,16.0,M,0
2021,138,1104,68.0,1233,55.0,N,0,25.0,53.0,5.0,16.0,13.0,23.0,10.0,27.0,10.0,14.0,10.0,3.0,17.0,23.0,59.0,5.0,23.0,4.0,5.0,5.0,20.0,8.0,15.0,7.0,8.0,19.0,M,0
2021,138,1160,96.0,1207,73.0,N,0,34.0,56.0,16.0,25.0,12.0,14.0,1.0,25.0,27.0,11.0,3.0,3.0,17.0,23.0,58.0,8.0,24.0,19.0,26.0,6.0,19.0,12.0,12.0,5.0,4.0,16.0,M,0
2021,138,1166,63.0,1364,62.0,N,0,26.0,58.0,7.0,25.0,4.0,7.0,7.0,21.0,18.0,8.0,4.0,3.0,14.0,22.0,57.0,5.0,21.0,13.0,17.0,10.0,26.0,15.0,7.0,2.0,3.0,16.0,M,0
2021,138,1199,64.0,1422,54.0,N,0,25.0,48.0,0.0,9.0,14.0,20.0,5.0,30.0,15.0,13.0,3.0,6.0,15.0,19.0,60.0,7.0,27.0,9.0,13.0,7.0,19.0,14.0,8.0,7.0,1.0,18.0,M,0
2021,138,1211,98.0,1313,55.0,N,0,34.0,61.0,14.0,27.0,16.0,18.0,9.0,33.0,27.0,11.0,8.0,3.0,15.0,19.0,62.0,7.0,21.0,10.0,16.0,4.0,17.0,10.0,9.0,7.0,0.0,14.0,M,0
2021,138,1234,86.0,1213,74.0,N,0,29.0,54.0,10.0,22.0,18.0,24.0,9.0,23.0,17.0,6.0,4.0,6.0,15.0,30.0,70.0,7.0,26.0,7.0,11.0,14.0,15.0,19.0,6.0,4.0,4.0,20.0,M,0
2021,138,1242,93.0,1186,84.0,N,0,34.0,71.0,12.0,30.0,13.0,16.0,9.0,23.0,20.0,5.0,7.0,3.0,16.0,29.0,58.0,10.0,26.0,16.0,18.0,3.0,26.0,18.0,12.0,2.0,4.0,17.0,M,0
2021,138,1261,76.0,1382,61.0,N,0,25.0,62.0,8.0,25.0,18.0,22.0,13.0,32.0,11.0,7.0,2.0,5.0,18.0,21.0,63.0,3.0,20.0,16.0,20.0,9.0,20.0,10.0,3.0,3.0,5.0,17.0,M,0
2021,138,1268,63.0,1163,54.0,N,0,22.0,43.0,9.0,18.0,10.0,14.0,3.0,24.0,13.0,10.0,4.0,4.0,14.0,21.0,65.0,7.0,23.0,5.0,12.0,21.0,18.0,10.0,10.0,6.0,5.0,17.0,M,0
2021,138,1276,82.0,1411,66.0,N,0,26.0,54.0,9.0,26.0,21.0,26.0,9.0,24.0,19.0,14.0,4.0,4.0,21.0,23.0,64.0,1.0,12.0,19.0,22.0,10.0,13.0,7.0,10.0,8.0,2.0,20.0,M,0
2021,138,1325,62.0,1438,58.0,N,0,21.0,50.0,7.0,23.0,13.0,14.0,5.0,30.0,12.0,9.0,1.0,2.0,9.0,21.0,60.0,8.0,31.0,8.0,10.0,5.0,23.0,10.0,3.0,5.0,7.0,13.0,M,0
2021,138,1328,72.0,1281,68.0,N,0,23.0,55.0,7.0,15.0,19.0,24.0,6.0,23.0,14.0,6.0,5.0,4.0,16.0,22.0,58.0,11.0,27.0,13.0,16.0,7.0,26.0,15.0,8.0,5.0,4.0,18.0,M,0
2021,138,1417,73.0,1140,62.0,N,0,28.0,58.0,8.0,19.0,9.0,16.0,8.0,20.0,10.0,3.0,3.0,3.0,18.0,25.0,51.0,3.0,17.0,9.0,16.0,8.0,24.0,5.0,10.0,1.0,2.0,18.0,M,0
2021,138,1425,72.0,1179,56.0,N,0,29.0,58.0,6.0,18.0,8.0,15.0,9.0,26.0,20.0,8.0,3.0,7.0,10.0,20.0,68.0,7.0,23.0,9.0,11.0,12.0,19.0,11.0,7.0,5.0,1.0,17.0,M,0
2021,139,1116,68.0,1403,66.0,N,0,26.0,62.0,4.0,17.0,12.0,17.0,9.0,26.0,10.0,9.0,0.0,1.0,16.0,22.0,61.0,10.0,20.0,12.0,18.0,11.0,22.0,12.0,9.0,3.0,3.0,19.0,M,0
2021,139,1124,76.0,1458,63.0,N,0,25.0,55.0,8.0,17.0,18.0,23.0,5.0,20.0,15.0,4.0,6.0,0.0,15.0,25.0,55.0,8.0,21.0,5.0,7.0,7.0,22.0,13.0,13.0,0.0,5.0,18.0,M,0
2021,139,1222,63.0,1353,60.0,N,0,22.0,59.0,8.0,22.0,11.0,18.0,14.0,19.0,11.0,10.0,9.0,4.0,14.0,22.0,50.0,7.0,16.0,9.0,12.0,6.0,21.0,14.0,13.0,4.0,3.0,18.0,M,0
2021,139,1260,71.0,1228,58.0,N,0,26.0,51.0,4.0,10.0,15.0,22.0,6.0,22.0,16.0,10.0,12.0,4.0,16.0,22.0,49.0,4.0,14.0,10.0,13.0,4.0,20.0,14.0,17.0,5.0,2.0,18.0,M,0
2021,139,1331,81.0,1196,78.0,N,0,26.0,57.0,10.0,30.0,19.0,23.0,5.0,15.0,12.0,11.0,12.0,0.0,11.0,32.0,58.0,7.0,22.0,7.0,9.0,10.0,24.0,12.0,19.0,7.0,3.0,19.0,M,0
2021,139,1333,80.0,1329,70.0,N,0,21.0,51.0,6.0,20.0,32.0,35.0,8.0,41.0,7.0,17.0,2.0,11.0,24.0,18.0,62.0,8.0,26.0,26.0,38.0,10.0,17.0,8.0,7.0,10.0,2.0,29.0,M,0
2021,139,1393,75.0,1452,72.0,N,0,27.0,52.0,14.0,31.0,7.0,11.0,4.0,23.0,18.0,15.0,6.0,6.0,14.0,26.0,70.0,11.0,26.0,9.0,11.0,17.0,20.0,18.0,14.0,8.0,1.0,15.0,M,0
2021,139,1437,84.0,1317,61.0,N,0,31.0,56.0,15.0,30.0,7.0,9.0,6.0,20.0,19.0,5.0,6.0,1.0,11.0,21.0,52.0,8.0,26.0,11.0,12.0,8.0,18.0,12.0,9.0,2.0,1.0,13.0,M,0
2021,140,1104,96.0,1268,77.0,N,0,35.0,66.0,16.0,33.0,10.0,10.0,15.0,24.0,19.0,9.0,5.0,4.0,9.0,32.0,60.0,10.0,27.0,3.0,7.0,4.0,15.0,17.0,8.0,6.0,1.0,10.0,M,0
